Date Time,Intersection Street One,Intersection Street Two,Address Street Number,Address Street Name,Number of Motorists,Number of Cyclists,Number of Pedestrians,Number of Injured Individuals,Hospitalizations (estimated),Neighborhood (estimated)
10/19/2017 09:08:00 PM,,,1,WHITE STREET,0,0,0,0,0,North Cambridge
10/20/2017 04:30:00 PM,GREEN STREET,HANCOCK STREET,,,0,0,0,0,0,
10/20/2017 05:11:00 PM,,,183,PEARL STREET,0,0,0,0,0,Cambridgeport
10/20/2017 05:15:00 PM,SPARKS STREET,BRATTLE STREET,,,2,0,0,0,0,
10/20/2017 06:52:00 PM,J.F.K. STREET,ELIOT STREET,,,2,0,0,0,0,
10/21/2017 03:03:00 AM,,,,FRESH POND PARKWAY,1,0,0,0,1,
10/21/2017 05:57:00 AM,,,134,TREMONT STREET,1,0,0,0,0,Wellington-Harrington
10/21/2017 10:24:00 AM,,,86,RICE ST,0,0,0,0,0,North Cambridge
10/21/2017 12:47:00 PM,,,127,HARVEY ST,0,0,0,0,0,North Cambridge
10/21/2017 01:26:00 PM,,,,BINNEY ST NEAR SIXTH ST,2,0,0,0,0,
10/21/2017 01:34:00 PM,MAGAZINE STREET,FAIRMONT STREET,,,1,0,0,0,0,
10/21/2017 01:38:00 PM,WATERHOUSE ST,CONCORD AVE,,,2,0,0,0,0,
10/21/2017 04:35:00 PM,,,1001,CAMBRIDGE STREET,2,0,0,0,0,Wellington-Harrington
10/22/2017 02:00:00 AM,,,10,ELIOT STREET,2,0,0,0,0,West Cambridge
10/22/2017 02:20:00 AM,CAMBRIDGE STREET,PRESCOTT STREET,,,1,1,0,0,1,
10/22/2017 02:47:00 PM,,,105,BRATTLE ST,2,0,0,0,0,West Cambridge
10/22/2017 02:49:00 PM,,,,MASS AVE,2,0,0,0,0,
10/22/2017 04:07:00 PM,PLEASANT STREET,GREEN STREET,,,2,0,0,0,1,
10/23/2017 05:43:00 PM,,,580,MT AUBURN STREET,2,0,0,0,1,West Cambridge
10/23/2017 07:57:00 PM,,,,BROADWAY STREET,2,0,0,0,1,
10/24/2017 07:02:00 AM,WINDSOR STREET,MAIN STREET,,,1,0,1,0,1,
10/24/2017 09:12:00 AM,BRATTLE ST,MASON ST,,,2,0,0,0,0,
10/24/2017 09:46:00 AM,CHANNING STREET,MT. AUBURN STREET,,,2,0,0,0,0,
10/24/2017 11:12:00 AM,GALILEO,MAIN ST.,,,1,0,0,0,0,
10/24/2017 06:29:00 PM,,,34,ABERDEEN AVE,1,0,0,0,0,West Cambridge
10/25/2017 09:16:00 AM,PORTLAND ST,MAIN STREET,,,1,0,1,0,1,
10/25/2017 11:25:00 AM,,,60,VASSAR ST,2,0,0,0,1,Area 2/MIT
10/25/2017 01:47:00 PM,,,389,BINNEY ST,0,0,0,0,0,Wellington-Harrington
10/25/2017 03:30:00 PM,BRATTLE ST.,LOWELL ST.,,,2,0,0,0,2,
10/25/2017 03:47:00 PM,,,64,PEARL ST,1,0,0,0,0,Cambridgeport
10/25/2017 05:38:00 PM,GARDEN STREET,BOND STREET,,,2,0,0,0,1,
10/25/2017 09:49:00 PM,,,,HAMPSHIRE STREET,2,0,0,0,0,
10/26/2017 12:46:00 PM,CAMBRIDGE STREET,HOVEY AVE,,,2,0,0,0,0,
10/26/2017 02:03:00 PM,MASS AVE,HASKELL STREET,,,1,0,0,0,0,
10/26/2017 02:05:00 PM,ACACIA STREET,HAWTHORNE STREET,,,1,0,0,0,0,
10/26/2017 04:28:00 PM,SPRING,3RD,,,2,0,0,0,0,
10/26/2017 04:41:00 PM,,,19,WHITE STREET,0,0,0,0,0,North Cambridge
10/26/2017 05:53:00 PM,,,5,WESTERN AVE,1,1,0,0,0,Riverside
10/26/2017 06:33:00 PM,MAIN STREET,COLUMBIA STREET,,,0,1,0,0,0,
10/27/2017 10:19:00 AM,CAMBRIDGE STREET,CARDINAL MEDERIOS AVE,,,1,0,0,0,0,
10/27/2017 11:14:00 AM,,,679,CONCORD AVE,1,0,0,0,0,Cambridge Highlands
10/27/2017 11:43:00 AM,AMES STREET,MEMORIAL DRIVE,,,1,1,0,0,1,
10/27/2017 11:56:00 AM,DANA STREET,BROADWAY,,,2,0,0,0,0,
10/27/2017 11:59:00 AM,,,,BISHOP ALLEN DRIVE,0,0,0,0,0,
10/27/2017 12:20:00 PM,ALEWIFE BROOK PARKWAY,,222,ALEWIFE BROOK PARKWAY,0,0,0,0,0,Cambridge Highlands
10/27/2017 01:47:00 PM,,,77,MASS AVE,1,0,0,0,0,Area 2/MIT
10/27/2017 04:00:00 PM,PORTLAND STREET,HARVARD STREET,,,1,1,0,0,0,
10/27/2017 05:00:00 PM,HAMPSHIRE STREET,TREMONT STREET,,,2,0,0,0,0,
10/27/2017 07:41:00 PM,,,107,WALKER ST,0,0,0,0,0,Neighborhood Nine
10/27/2017 10:05:00 PM,,,22,CENTRE STREET,1,0,0,0,0,Mid-Cambridge
10/28/2017 01:59:00 AM,,,1310,MASS AVE,2,0,0,0,0,Riverside
10/28/2017 08:51:00 PM,,,2561,MASSACHUSETTS AVE,1,0,0,0,0,North Cambridge
10/28/2017 11:14:00 PM,,,85,TREMONT ST,1,0,0,0,0,Wellington-Harrington
10/28/2017 11:38:00 PM,,,OPP52,SCIARAPPA STREET,0,0,0,0,0,
10/29/2017 12:52:00 AM,MASSACHUSETTS AVENUE,GARDEN STREET,,MASSACHUSETTS AVENUE,2,0,0,0,0,
10/29/2017 08:00:00 AM,40 LAND BLVD,,40,LAND BLVD,0,0,0,0,0,East Cambridge
10/29/2017 10:35:00 AM,,,125,BRATTLE STREET,2,0,0,0,0,West Cambridge
10/29/2017 03:30:00 PM,BISHOP ALLEN DRIVE,COLUMBIA STREET,,,0,0,0,0,0,
10/29/2017 09:52:00 PM,MASS AVE,BROOKLINE ST,,MASS AVE,2,0,0,0,0,
10/30/2017 02:24:00 AM,BRATTLE STREET,JFK STREET,,,1,0,0,0,0,
10/30/2017 03:10:00 PM,,,50,BROADWAY,3,0,0,0,1,Area 2/MIT
10/30/2017 03:52:00 PM,THORNDIKE ST.,FIFTH ST.,,,2,0,0,0,0,
10/31/2017 06:14:00 AM,HEWS,WESTERN AVE,,,0,0,0,0,0,
10/31/2017 08:10:00 AM,,,380,CAMBRIDGE ST,1,0,1,0,1,East Cambridge
10/31/2017 01:18:00 PM,,,1334,CAMBRIDGE ST,2,0,0,0,0,Wellington-Harrington
10/31/2017 05:44:00 PM,ROCKWELL ST,PLEASANT ST,,,2,0,0,0,0,
10/31/2017 06:35:00 PM,MASS AVE,MELLEN STREET,,,1,1,0,0,1,
10/31/2017 07:55:00 PM,,,,MASSACHUSETTS AVE,1,1,0,0,0,
11/01/2017 11:15:00 AM,CAMBRIDGE STREET,QUINCY STREET,,,1,1,0,0,0,
11/01/2017 02:33:00 PM,RC KELLEY STREET,DONNELL STREET,,,1,0,0,0,0,
11/01/2017 04:52:00 PM,,,0,GARDEN STREET,2,0,0,0,0,West Cambridge
11/01/2017 05:16:00 PM,VASSAL LANE,ALPINE STREET,,,2,0,0,0,0,
11/02/2017 08:30:00 PM,,,812,MEMORIAL DR,1,0,0,0,0,Cambridgeport
11/03/2017 12:11:00 AM,MASS AVE,CHAUNCY STREET,,,2,0,0,0,1,
11/03/2017 10:30:00 AM,,,1,GARDEN ST,2,0,0,0,0,West Cambridge
11/03/2017 11:32:00 AM,GARDEN ST,MASSACHUSETTS AV,,,1,0,0,0,0,
11/03/2017 02:24:00 PM,,,175,BRATTLE STREET,1,0,0,0,1,West Cambridge
11/05/2017 02:47:00 AM,,,1010,MASSACHUSETTS AVENUE,0,0,0,0,0,Riverside
11/05/2017 12:59:00 PM,ALLSTON ST.,GROVE ST.,,,1,0,0,0,0,
11/05/2017 02:35:00 PM,,,1796,MASSACHUSETTS AVENUE,1,0,1,0,0,Neighborhood Nine
11/06/2017 06:25:00 AM,FULKERSON ST,BENT ST,,,1,0,0,0,0,
11/06/2017 12:48:00 PM,MASS AVE,CLARENDON AVE,,,2,0,0,0,0,
11/06/2017 03:54:00 PM,BROADWAY,TROWBRIDGE ST,,,2,0,0,0,0,
11/06/2017 06:18:00 PM,,,,WALDEN STREET,2,0,0,0,0,
11/07/2017 08:43:00 AM,,,1280,MASS AVE,1,0,0,0,0,Riverside
11/07/2017 01:40:00 PM,GORE ST,LAMBERT ST,,,2,0,0,0,0,
11/07/2017 08:34:00 PM,,,00000,CAMBRIDGE STREET,1,0,0,0,0,East Cambridge
11/07/2017 10:41:00 PM,,,,QUINCY STREET,1,0,1,0,1,
11/08/2017 01:00:00 AM,ELLIOT,BENNETT,,,2,0,0,0,0,
11/08/2017 02:34:00 AM,,,1500,MASS. AVE.,0,0,0,0,0,Neighborhood Nine
11/08/2017 11:36:00 AM,,,85,BISHOP ALLEN DRIVE,2,0,0,0,2,The Port
11/08/2017 11:37:00 AM,,,31,PLYMOUTH ST,0,0,0,0,0,Wellington-Harrington
11/08/2017 04:56:00 PM,,,32,VASSAR STREET,1,0,1,0,1,Area 2/MIT
11/08/2017 07:49:00 PM,,,1500,MASS. AVE,2,0,0,0,1,Neighborhood Nine
11/09/2017 12:09:00 PM,,,215,ALEWIFE BROOK PARKWAY,0,0,0,0,0,Cambridge Highlands
11/09/2017 02:23:00 PM,,,,MT. AUBURN STREET,2,0,0,0,0,
11/09/2017 04:51:00 PM,,,395,BINNEY ST. (GARAGE),0,0,0,0,0,Wellington-Harrington
11/10/2017 01:59:00 PM,MASSACHUSETTS AVENUE,CAMBRIDGE STREET,,,0,1,0,0,0,
11/10/2017 02:33:00 PM,,,,LAZ PARKING,1,0,0,0,0,
11/11/2017 12:50:00 PM,FULKERSON ST,BENT ST,,,1,0,0,0,0,
11/11/2017 10:00:00 PM,GARDEN ST,BOND ST,,,0,1,0,0,0,
11/12/2017 04:21:00 PM,,,57,MAGAZINE STREET,1,0,0,0,0,Cambridgeport
11/12/2017 10:50:00 PM,,,2055,MASS AVE,2,0,0,0,0,North Cambridge
11/13/2017 09:13:00 AM,MASS AVE,RIVER ST,,,2,0,0,0,0,
11/13/2017 01:06:00 PM,,,62,PROSPECT ST,2,0,0,0,0,The Port
11/13/2017 03:23:00 PM,49 WHITE STREET,,49,WHITE STREET,0,0,0,0,0,North Cambridge
11/13/2017 04:22:00 PM,,,6,CLARY STREET,0,0,0,0,0,Wellington-Harrington
11/13/2017 07:17:00 PM,,,1160,MASS AVE,1,0,0,0,0,Riverside
11/14/2017 10:13:00 AM,MOUNT AUBURN STREET,CHANNING STREET,,,2,0,0,0,0,
11/14/2017 11:20:00 AM,,,198,ALLSTON STREET,1,0,0,0,0,Cambridgeport
11/14/2017 01:13:00 PM,MASSACHUSETTS AV,HANCOCK ST,,,0,0,0,0,0,
11/14/2017 02:50:00 PM,MASSACHUSETTS AVE.,GARFIELD ST.,,,1,0,1,0,1,
11/14/2017 03:50:00 PM,WINDSOR STREET,MASSACHUSETTS AVENUE,,,2,0,0,0,0,
11/14/2017 05:37:00 PM,MOUNT AUBURN ST,DE WOLF STREET,40,MOUNT AUBURN STREET,2,0,0,0,0,Riverside
11/14/2017 08:49:00 PM,,,877,CAMBRIDGE ST,2,0,0,0,0,Wellington-Harrington
11/15/2017 11:23:00 AM,WESTERN AVE,HOWARD ST,,,2,0,0,0,0,
11/15/2017 01:27:00 PM,GARDEN ST,MASSACHUSETTS AVE,,,0,1,0,0,0,
11/15/2017 02:09:00 PM,,,,STAPLES PARKING LOT,2,0,0,0,0,
11/15/2017 03:15:00 PM,,,45,MATIGNON RD,1,0,0,0,0,North Cambridge
11/15/2017 06:52:00 PM,,,77,MASSACHUSETTS AVE.,2,0,0,0,0,Area 2/MIT
11/16/2017 10:47:00 AM,BINNEY ST.,GALILEO WAY,,,2,0,0,0,0,
11/16/2017 02:01:00 PM,HARVARD ST,DANA ST,,,1,1,0,0,0,
11/16/2017 05:47:00 PM,ELLERY STREET,MASSACHUSETTS AVENUE,,,2,0,0,0,0,
11/16/2017 08:25:00 PM,ONE ROGERS ST,,ONE,ROGERS ST,0,0,0,0,0,
11/17/2017 07:42:00 AM,,,,PLEASANT STREET,1,0,0,0,0,
11/17/2017 08:30:00 AM,,,63,OXFORD STREET,1,0,0,0,0,Agassiz
11/17/2017 08:30:00 AM,GREEN ST,HANCOCK ST,,,0,0,0,0,0,
11/17/2017 08:47:00 AM,MASS AVE,BROOKLINE STREET,512,MASS AVE,2,0,0,0,0,Cambridgeport
11/17/2017 09:14:00 AM,NORFOLK ST.,WASHINGTON ST.,,,2,0,0,0,0,
11/17/2017 04:48:00 PM,SIDNEY ST,PACIFIC ST,,,1,0,0,0,0,
11/17/2017 05:25:00 PM,GARDEN ST,MASON,,,1,0,0,0,0,
11/17/2017 06:45:00 PM,AMES STREET,MEMORIAL DRIVE,,,1,1,0,0,0,
11/18/2017 08:52:00 AM,,,427,CARDINAL MEDEIROS AVE,0,0,0,0,0,Wellington-Harrington
11/18/2017 12:07:00 PM,MAGAZINE STREET,AUBURN STREET,,,2,0,0,0,0,
11/18/2017 12:45:00 PM,,,70,AMHERST ST,0,0,0,0,0,Area 2/MIT
11/18/2017 06:12:00 PM,J. F. K. STREET  AT ELIOT STREET,,,,2,0,0,0,0,
11/18/2017 08:37:00 PM,,,,BROADWAY =,1,0,0,0,0,
11/18/2017 08:53:00 PM,HAMPSHIRE,ELM,,,1,0,2,0,2,
11/18/2017 10:20:00 PM,,,344,BROADWAY ST,2,0,0,0,1,Mid-Cambridge
11/18/2017 10:41:00 PM,,,564,MASSACHUSETTS AVE,1,0,0,0,0,Cambridgeport
11/19/2017 02:09:00 AM,,,56,GARDEN ST,1,0,0,0,0,Neighborhood Nine
11/19/2017 01:30:00 PM,,,,MASS. AVE,2,0,0,0,1,
11/19/2017 03:30:00 PM,,,11,HAWTHORN ST,1,0,0,0,0,West Cambridge
11/19/2017 03:35:00 PM,,,177,MAGAZINE STREET,2,0,0,0,0,Cambridgeport
11/20/2017 07:00:00 AM,,,427,CARDINAL MEDEIROS,1,0,0,0,0,Wellington-Harrington
11/20/2017 08:46:00 AM,THORNDIKE STREET,7TH STREET,,,0,0,0,0,0,
11/20/2017 11:31:00 AM,SECOND STREET,BENT STREET,,,2,0,0,0,0,
11/20/2017 12:01:00 PM,MOUNT AUBURN STREET,HOMER AVE,,,2,0,0,0,0,
11/20/2017 12:21:00 PM,CONCORD AVE,MADISON ST,,,2,0,0,0,0,
11/20/2017 02:46:00 PM,,,468,BROADWAY STREET,2,0,0,0,0,Mid-Cambridge
11/20/2017 07:15:00 PM,,,,BROADWAY STREET,1,0,0,0,0,
11/21/2017 12:46:00 AM,MASSACHUSETTS AVENUE,SIDNEY STREET,,,2,0,0,0,0,
11/21/2017 11:17:00 AM,MASSACHUSETTS AVENUE,WINDSOR STREET,,,2,0,0,0,0,
11/21/2017 11:10:00 PM,,,,ELIOT STREET,0,0,0,0,0,
11/22/2017 08:23:00 AM,,,29,RESERVOIR STREET,2,0,0,0,0,West Cambridge
11/22/2017 12:02:00 PM,,,655,CONCORD AV,2,0,0,0,0,Cambridge Highlands
11/22/2017 03:57:00 PM,,,703,MOUNT AUBURN STREET,1,0,0,0,0,West Cambridge
11/22/2017 04:00:00 PM,WHEELER ST.,,,WHEELER ST,0,0,0,0,0,
11/22/2017 06:17:00 PM,,,589,MASSACHUSETTS AVE,1,1,0,0,0,The Port
11/22/2017 09:29:00 PM,BROADWAY,,,,1,0,0,0,0,
11/23/2017 12:48:00 AM,MAIN,PORTLAND,,,2,0,0,0,1,
11/23/2017 09:13:00 PM,,,60,GARDEN STREET,1,0,0,0,0,Neighborhood Nine
11/25/2017 05:58:00 PM,,,160,CAMBRIDGE PARK DR.,0,0,0,0,0,North Cambridge
11/26/2017 12:40:00 AM,,,1695,MASSACHUSETTS AVENUE,2,0,0,0,0,Agassiz
11/26/2017 11:54:00 AM,,,20,EIGHTH ST,2,0,0,0,0,East Cambridge
11/26/2017 02:50:00 PM,RAYMOND ST,SHERIDAN ST,,,2,0,0,0,0,
11/26/2017 08:41:00 PM,HAMPSHIRE,COLUMBIA,,,2,0,0,0,0,
11/27/2017 06:41:00 PM,THIRD STREET,SPRING STREET,,,2,0,0,0,0,
11/27/2017 07:35:00 PM,,,77,MASSACHUSETTS AVE,2,0,0,0,0,Area 2/MIT
11/27/2017 08:16:00 PM,FULKERSON STREET,THORNDIKE,,,1,0,0,0,0,
11/27/2017 08:24:00 PM,,,75,CAMBRIDGE PARKWAY,0,0,0,0,0,East Cambridge
11/28/2017 06:46:00 AM,,,1,HUBBARD + RICHDALE AVENUES,0,0,0,0,0,Neighborhood Nine
11/28/2017 12:55:00 PM,AVON HILL STREET,LINNAEAN STREET,,,1,0,1,0,0,
11/28/2017 01:25:00 PM,GARDEN STREET,WALDEN STREET,,,3,0,0,0,1,
11/28/2017 03:00:00 PM,,,699,MOUNT AUBURN,0,0,1,0,1,West Cambridge
11/28/2017 04:55:00 PM,,,275,RIVER ST,1,0,0,0,0,Riverside
11/28/2017 06:15:00 PM,,,,HIGHLAND STREET,2,0,0,0,0,
11/28/2017 06:15:00 PM,,,61,PINE ST,0,0,0,0,0,The Port
11/29/2017 10:54:00 AM,,,110A,INMAN ST,1,0,0,0,0,Mid-Cambridge
11/30/2017 01:00:00 AM,MAGAZINE STREET,AUBURN STREET,,,1,0,0,0,0,
11/30/2017 01:01:00 AM,,,171,AUBURN ST,1,0,0,0,0,Cambridgeport
11/30/2017 12:41:00 PM,ALEWIFE BROOK PARKWAY (LOT),,,,2,0,0,0,0,
11/30/2017 04:44:00 PM,BRATTLE ST.,FAYERWEATHER ST.,,,1,0,0,0,0,
11/30/2017 05:01:00 PM,,,,CARDINAL MEDEIROS,1,0,1,0,1,
11/30/2017 06:03:00 PM,RINDGE AVENUE,SHERMAN STREET,,,1,0,1,0,0,
11/30/2017 06:31:00 PM,BROADWAY,FELTON ST,,,2,0,0,0,0,
11/30/2017 08:00:00 PM,,,23,FLORENCE STREET,1,0,0,0,0,Cambridgeport
11/30/2017 08:07:00 PM,,,150,ERIE,1,0,0,0,0,Cambridgeport
12/01/2017 12:40:00 PM,,,293,CAMBRIDGE STREET,0,0,0,0,0,East Cambridge
12/01/2017 02:15:00 PM,,,211,COLUMBIA ST,0,0,0,0,0,The Port
12/02/2017 01:53:00 AM,BATTLE ST,ELIOT ST,,,1,0,1,0,0,
12/02/2017 07:58:00 AM,,,,NORFOLK ST,1,0,0,0,0,
12/02/2017 12:30:00 PM,,,1900,PORTER SQ. MALL,1,0,0,0,0,North Cambridge
12/02/2017 01:00:00 PM,,,9,WASHINGTON AVE,0,0,0,0,0,Neighborhood Nine
12/02/2017 01:31:00 PM,,,22,SEAGRAVE RD,0,0,0,0,0,North Cambridge
12/02/2017 02:30:00 PM,,,,MAGAZINE ST,0,0,0,0,0,
12/03/2017 11:23:00 AM,,,29,SHEPARD ST,0,0,0,0,0,Neighborhood Nine
12/03/2017 01:34:00 PM,MASS AVE,TEMPLE STREET,,,1,0,1,0,0,
12/04/2017 09:38:00 AM,NORFOLK ST,MASSACHUSETTS AVE,,,2,0,0,0,0,
12/04/2017 10:03:00 AM,HURON AVE,CONCORD AVE,,,2,0,0,0,0,
12/04/2017 08:31:00 PM,BROADWAY STREET,ELLERY STREET,,,3,0,0,0,0,
12/05/2017 09:30:00 AM,,,93,KIRKLAND STREET,0,0,0,0,0,Agassiz
12/05/2017 11:10:00 AM,,,27,ASH STREET,0,0,0,0,0,West Cambridge
12/05/2017 12:46:00 PM,MASSACHUSETTS AVENUE,BAY STREET,,,2,0,0,0,0,
12/05/2017 04:20:00 PM,OSBORN ST,MAIN ST,,,0,0,1,0,1,
12/06/2017 07:10:00 AM,,,,BROADWAY STREET,2,0,0,0,0,
12/06/2017 09:58:00 AM,BOW STREET,ARROW STREET,,,2,0,0,0,0,
12/06/2017 01:58:00 PM,,,187,ALEWIFE PKWY,2,0,0,0,0,North Cambridge
12/06/2017 06:20:00 PM,,,0,KENNEDY RD.,1,0,0,0,0,West Cambridge
12/06/2017 07:38:00 PM,,,329,BROADWAY,1,1,0,0,0,Mid-Cambridge
12/07/2017 08:20:00 AM,CAMBRIDGE ST,FULKERSON ST,,,2,0,0,0,0,
12/07/2017 02:41:00 PM,HAMPSHIRE STREET,INMAN STREET,,,2,0,0,0,0,
12/07/2017 04:25:00 PM,MT AUBURN STREET,ABERDEEN AVENUE,,,2,0,0,0,0,
12/07/2017 07:09:00 PM,GLENWOOD,PEARL,,,0,0,0,0,0,
12/08/2017 12:55:00 PM,237 FRANKLIN ST,PEARL ST,,,0,0,0,0,0,Cambridgeport
12/08/2017 03:45:00 PM,,,,CAMBRIDGE STREET,2,0,0,0,0,
12/09/2017 12:28:00 PM,CAMBRIDGE STREET,QUINCY STREET,,,2,0,0,0,0,
12/09/2017 12:29:00 PM,RIVER ST,AUBURN ST,204,AUBURN ST,1,0,0,0,0,Cambridgeport
12/09/2017 02:14:00 PM,,,241,PROSPECT ST,1,0,0,0,1,Mid-Cambridge
12/09/2017 04:57:00 PM,WALDEN,MASSACHUSETTS AVE,,,1,0,0,0,0,
12/09/2017 08:25:00 PM,,,1975,MASSACHUSETTS AVENUE,1,0,0,0,0,North Cambridge
12/09/2017 08:36:00 PM,,,190,MASS AVE,2,0,0,0,0,Cambridgeport
12/09/2017 08:40:00 PM,APPLETON,HURON,,,1,0,0,0,0,
12/10/2017 08:07:00 AM,,,93,BISHOP ALLEN DRIVE,2,0,0,0,2,The Port
12/11/2017 11:45:00 AM,BROADWAY,PRESCOTT,475,BROADWAY,2,0,0,0,0,Mid-Cambridge
12/11/2017 02:04:00 PM,HAMPSHIRE STREET,PROSPECT STREET,,,2,0,0,0,1,
12/11/2017 02:36:00 PM,,,9,LINDEN STREET,0,0,0,0,0,Riverside
12/11/2017 03:42:00 PM,,,,BROOKLINE STREET,2,0,0,0,0,
12/12/2017 10:15:00 AM,GARDEN ST,MASON ST,,,2,0,0,0,0,
12/12/2017 06:03:00 PM,THIRD STREET,SPRING STREET,,,2,0,0,0,1,
12/12/2017 07:45:00 PM,MASSACHUSETTS AVENUE,DANA STREET,,,1,0,1,0,0,
12/12/2017 08:55:00 PM,SIXTH ST,THORNDIKE ST,,,2,0,0,0,1,
12/13/2017 08:56:00 AM,PILGRIM STREET,LANDSDOWNE STREET,,,1,0,0,0,0,
12/13/2017 09:50:00 AM,CAMBRIDGE ST,PROSPECT ST,,,2,0,0,0,0,
12/13/2017 11:38:00 AM,PORTLAND STREET,MAIN STREET,,,2,0,0,0,0,
12/13/2017 01:12:00 PM,,,,RANGE 272,1,0,0,0,1,
12/13/2017 03:13:00 PM,BRATTLE STREET,SPARKS STREET,,,1,0,0,0,0,
12/13/2017 04:53:00 PM,BROADWAY,TREMONT,,,2,0,0,0,0,
12/13/2017 05:43:00 PM,BEECH STREET,ELM STREET,,,1,0,0,0,0,
12/13/2017 05:57:00 PM,,,1,TEMPLE STREET,1,0,0,0,0,Mid-Cambridge
12/14/2017 07:41:00 AM,,,115,CLIFTON STREET,2,0,0,0,0,North Cambridge
12/14/2017 06:09:00 PM,PEARL,PUTNAM,,,2,0,0,0,0,
12/14/2017 06:30:00 PM,,,205,WESTERN AVE,0,0,0,0,0,Riverside
12/14/2017 07:35:00 PM,,,291,HURLEY ST,0,0,0,0,0,East Cambridge
12/15/2017 12:23:00 AM,MASSACHUSETTS AVENUE,PEABODY STREET,1430,MASSACHUSETTS AVENUE,2,0,0,0,0,West Cambridge
12/15/2017 11:50:00 AM,,,60,VASSAR STREET,1,0,0,0,0,Area 2/MIT
12/15/2017 12:07:00 PM,,,35,WHITE ST.,1,0,0,0,0,North Cambridge
12/16/2017 05:39:00 PM,,,1,WHITE STREET,2,0,0,0,0,North Cambridge
12/18/2017 05:30:00 AM,,,5 - 7,COTTAGE STREET,1,0,0,0,0,Cambridgeport
12/18/2017 08:40:00 AM,,,,OXFORD ST,0,0,0,0,0,
12/18/2017 09:00:00 AM,,,800,TECH SQ PARKING GARAGE,0,0,0,0,0,
12/18/2017 11:20:00 AM,WINDSOR ST,FRONT ST,,,1,0,0,0,0,
12/18/2017 01:43:00 PM,MASSACHUSETTS AVE,WINDSOR ST,,,2,0,0,0,0,
12/18/2017 06:35:00 PM,BROADWAY ST,TROWBRIDGE ST,,,2,0,0,0,0,
12/18/2017 07:12:00 PM,KIRKLAND ST,SUMNER ROAD,,,1,0,1,0,0,
12/19/2017 08:00:00 AM,,,47,ERIE STREET,0,0,0,0,0,Cambridgeport
12/19/2017 11:01:00 AM,NORFOLK ST,BISHOP ALLEN DRIVE,,,0,0,0,0,0,
12/19/2017 11:23:00 AM,,,,KIRKLAND STREET,0,0,0,0,0,
12/19/2017 11:41:00 AM,FOREST ST,FROST ST,,,1,0,0,0,0,
12/19/2017 01:26:00 PM,WINDSOR ST,STATE ST,,,2,0,0,0,0,
12/19/2017 05:48:00 PM,SPRING ST,SECOND ST,,,1,1,0,0,1,
12/19/2017 06:17:00 PM,,,1766,MASS AV,2,1,0,0,1,West Cambridge
12/19/2017 08:30:00 PM,BALLORD PL,MONTAGUE ST,,,0,0,0,0,0,
12/20/2017 05:30:00 PM,,,,MAIN STREET,0,1,0,0,0,
12/20/2017 07:55:00 PM,,,1493,CAMBRIDGE STREET,1,0,0,0,0,Mid-Cambridge
12/21/2017 08:57:00 AM,,,15,MOONEY STREET,2,0,0,0,0,Cambridge Highlands
12/21/2017 02:02:00 PM,,,57,GORHAM,0,0,0,0,0,Agassiz
12/21/2017 03:15:00 PM,,,16,UNIVERSITY RD,1,0,1,0,1,West Cambridge
12/21/2017 04:15:00 PM,,,353,CARDINAL MEDEIROS,0,0,0,0,0,Wellington-Harrington
12/21/2017 05:32:00 PM,,,,THIRD ST,1,0,1,0,0,
12/21/2017 06:24:00 PM,,,126,BRATTLE STREET,1,0,0,0,0,West Cambridge
12/22/2017 10:15:00 AM,PUTNAM AVE,SURREY ST.,,,1,0,0,0,0,
12/22/2017 01:59:00 PM,,,186,ALEWIFE  BROOK PARKWAY,2,0,0,0,0,Cambridge Highlands
12/22/2017 03:15:00 PM,,,468,BROADWAY,2,0,0,0,0,Mid-Cambridge
12/22/2017 05:39:00 PM,WHEELER ST,CONCORD AVE,,,2,0,0,0,0,
12/22/2017 05:43:00 PM,,,605,MT. AUBURN STREET,2,0,0,0,0,West Cambridge
12/23/2017 02:35:00 AM,,,10,ELIOT ST,2,0,0,0,0,West Cambridge
12/23/2017 09:24:00 AM,,,53,FRANCIS ROAD,1,0,0,0,0,Agassiz
12/24/2017 12:03:00 AM,,,918,CAMBRIDGE STREET,1,0,0,0,0,Wellington-Harrington
12/24/2017 03:56:00 AM,PLEASANT,RIVER,,,1,0,0,0,2,
12/25/2017 12:35:00 PM,SEVENPINES AVE,GOLD STAR RD,,,1,0,0,0,0,
12/25/2017 12:36:00 PM,,,39,HAYES STREET,1,0,0,0,0,Riverside
12/26/2017 08:05:00 AM,,,699,MT. AUBURN STREET,2,0,0,0,0,West Cambridge
12/26/2017 10:40:00 AM,,,,ROGERS STREET,2,0,0,0,0,
12/26/2017 05:38:00 PM,,,,MASON STREET,1,0,0,0,0,
12/27/2017 12:24:00 AM,,,148,BRATTLE STREET,1,0,0,0,0,West Cambridge
12/27/2017 04:36:00 PM,CAMBRIDGE STREET,MASS AVE,,,2,0,0,0,0,
12/27/2017 05:04:00 PM,MASSACHUSETTS AVE.,ROSELAND ST.,,,2,0,0,0,1,
12/28/2017 09:33:00 AM,HAMPSHIRE,COLUMBIA,,,2,0,0,0,1,
12/28/2017 12:48:00 PM,ALBANY STREET,MASSACHUSETTS AVENUE,,,2,0,0,0,0,
12/29/2017 02:09:00 PM,,,,CAMBRIDGE ST,1,0,0,0,1,
